channel,lower_bound,upper_bound
E1,0.050936752167801344,0.06792525070055476
E2,0.06792525070055476,0.10459989534302536
E3,0.10459989534302536,0.1928218520789196
E4,0.1928218520789196,0.3190848980629108
E5,0.5674221042796429,1.064985635350429
E6,1.064985635350429,15.53839831274974
E7,15.53839831274974,inf
